feature	ATF3	CTCF	E2F1	EGR1	FOXA1	FOXA2	GABPA	HNF4A	JUND	MAX	NANOG	REST	TAF1
GABPA_top1_+-3	0.00158841007017889	0.00195108288225313	0.00152540095064171	0.00221021749398017	0.002659372994981	0.00256295515990942	0.00978795595315931	0.00183299714351731	0.00225369013971926	0.00184422969706068	0.00183946114524319	0.0019270728665719	0.00426505096893517
GABPA_top1_+-5	0.00133635741688197	0.00187759140474805	0.00194802136214204	0.00203045763436858	0.00221919712961698	0.00226102397501047	0.00446155764907631	0.0020179087598065	0.00158261410446313	0.00171583469423415	0.00158538175955069	0.00180687866820458	0.0024637129463602
GABPA_top1_+-7	0.0013697692494347	0.001909395871565	0.00181304615210875	0.00167622630418082	0.00227985595970193	0.00199139810304503	0.00202806784292337	0.0018358119573484	0.00162723233436306	0.00120391101107108	0.0021184987476458	0.00155299029315009	0.0020860492842898
GABPA_top1_+-9	0.00177256914384385	0.00169574913657983	0.00177421341388294	0.00173342374526994	0.00199400830898719	0.00204793473140169	0.00186538626308549	0.0017792510401098	0.00185436217319852	0.00125349953454939	0.0018433192381586	0.00144999904864798	0.00168674113491654
GABPA_top1_+-11	0.00117780064346244	0.00179172031922273	0.00137490644588403	0.00162425912492971	0.00229260817957136	0.00223641415016636	0.00159040233714854	0.00143591592742919	0.00161783071825258	0.00124216729538933	0.0019559507761921	0.00137586875675164	0.0018627680967544
GABPA_top1_+-13	0.00122943004766459	0.00206392929375366	0.00124536848974839	0.00189327306838181	0.00226466946960352	0.00233944888953727	0.00225886204053015	0.00120928732666881	0.00156803233115198	0.00161676524512053	0.00236930530719369	0.00169369986127686	0.0018676414488422
GABPA_top2_+-0	0.000990725600830982	0.00154202250603872	0.00124554058410708	0.00194396241129158	0.00169787175206822	0.00150785399590158	0.00369539602768213	0.00143591592742919	0.00117744728795207	0.0011514350246024	0.00137350262144757	0.00153392475945405	0.00190137056840762
GABPA_top2_+-1	0.00116727183553753	0.00181322958668117	0.00200902427426262	0.00283592812629736	0.0014550040842386	0.00165987382099443	0.0151368942053337	0.00244186302759836	0.00206935586390894	0.0014021170240639	0.00235147800954361	0.00320188313343457	0.00232073338590088
GABPA_top2_+-3	0.000711683760502731	0.00158878521431678	0.00180263386391343	0.00235061717903403	0.00157646696158964	0.00173158550734787	0.00875165422004952	0.00126584824390742	0.00172804883378254	0.00178730021291061	0.00185045015721863	0.00169013270272973	0.00312893897401995
GABPA_top2_+-5	0.00133847857772642	0.00130586414945205	0.00109654712993953	0.00126694310148583	0.0014676110869269	0.00145335386010434	0.00293182969269125	0.00126866305773852	0.00139271648676151	0.00125695378441724	0.00148999225239648	0.00112217596885639	0.00245203756626799
GABPA_top2_+-7	0.00114761388918254	0.00142216442599657	0.00121328673205169	0.00155014197980806	0.00179151209319634	0.00152853478108152	0.00164901371371951	0.0011254684259205	0.00121652602119922	0.00133113995151709	0.0023021468428942	0.000876669690780951	0.00125346695547022
GABPA_top2_+-9	0.00101369635354664	0.00143755029354568	0.0012084055342747	0.00143699240856027	0.00148537706443541	0.00149622946814802	0.00138505715815972	0.0014896620308367	0.00152852431033734	0.00107274066449314	0.00112626152142969	0.00148179499940804	0.00126970911985227
GABPA_top2_+-11	0.00167997261189969	0.00135801179214491	0.000714206792861734	0.00130838385117332	0.00152076380227132	0.0013739466856615	0.00141998936244204	0.00120608758103175	0.00126501490021431	0.0013828869730384	0.00201270549528694	0.00159434622570704	0.00154375766534564
GABPA_top2_+-13	0.0015861223335796	0.00148420934361699	0.0011326098405752	0.00150410972256405	0.00180910381008749	0.00173098175685278	0.00154878384571078	0.00170144669882964	0.00114245419301041	0.00128567623145278	0.00278534739756911	0.00117091864928164	0.00108400779397794
GABPA_top3_+-0	0.000753462685353384	0.00139676673160464	0.00144366964949241	0.00190022708297794	0.00135374145462505	0.00132948506720668	0.0030317168044467	0.000638938681421872	0.00125321690329567	0.00109642730071929	0.00152506158092584	0.00147227069569324	0.0012235319464943
GABPA_top3_+-1	0.000805634499632403	0.00175253899896408	0.00252518887525631	0.00354920573202857	0.00173073708936647	0.00169791942507738	0.00744173208081689	0.00113148298538866	0.00132551508393885	0.00180616338217202	0.00127811311429336	0.00217160825151265	0.00188358972088111
GABPA_top3_+-3	0.00103980666743353	0.00128099188675589	0.00230047833430994	0.00243548202656974	0.00150815679958302	0.00168629489732382	0.00542257738260558	0.00102079103293659	0.00141261122715317	0.0021580169779619	0.00169532573821035	0.0017789390984001	0.00319475706771943
GABPA_top3_+-5	0.000665954397968787	0.00140188174805487	0.00120865588647139	0.00156671657488831	0.00164222667962236	0.00155699234997033	0.00249928699489424	0.00167777339276295	0.00107650051643475	0.00132049034791505	0.00133814065953281	0.00108168291116182	0.0021845055242077
GABPA_top3_+-7	0.000842484317958428	0.00143108850523997	0.00169604061911723	0.00106411820997277	0.00154603589452036	0.00147803565767578	0.00173947307833964	0.000638938681421872	0.000995593052054829	0.001287892482709	0.00177943360000374	0.00134275347316305	0.00158475968352729
GABPA_top3_+-9	0.00106864843305967	0.0014684824643386	0.00189400420406459	0.00131147245097918	0.00159658007901845	0.00139017597630165	0.00119450642022712	0.00122093151379918	0.00126126695358314	0.00125021457194147	0.00119014715958456	0.00106374794851792	0.00110973935218255
GABPA_top3_+-11	0.00126382539927325	0.00119605966221139	0.000778448566093152	0.00125427106739082	0.0014525407705734	0.00134110959496024	0.00154084251207751	0.000761274821004305	0.00110752680413564	0.00120398977390966	0.000974409928566037	0.00130474139176892	0.00117982222064551
GABPA_top3_+-13	0.00124385473640027	0.00139922023462584	0.00139362482867464	0.00143512202834011	0.00150050546766136	0.00146678963934317	0.0012605312286619	0.000952200996761663	0.00108677068643732	0.000969364510219501	0.00132417145479815	0.00110305574974867	0.0010190793789698
GABPA_top4_+-0	0.00140904893804049	0.00162208566495663	0.0011734844559118	0.00165711114935545	0.0016852357059437	0.0014762244061905	0.00259369425499366	0.00130756522837859	0.00116621417105175	0.00116444678100314	0.00205519837626172	0.00183459681564104	0.00172617387231329
GABPA_top4_+-1	0.00114591536249462	0.0018094386254263	0.00220464156642643	0.00219058540558549	0.00184469385197699	0.00230593607561358	0.00444184332544928	0.00108375144144932	0.0013118588097623	0.00152728642160643	0.00255324603582748	0.0024428553935333	0.00340857380270218
GABPA_top4_+-3	0.00134951692350727	0.00136625667248525	0.00321301709519835	0.00201998416029866	0.00174346026579967	0.00194882903169496	0.00343008935891027	0.00206282548991473	0.00121457124893944	0.00207795656754753	0.00193128519286739	0.0019537994747779	0.00339874815160968
GABPA_top4_+-5	0.00159925779274093	0.00140968995323488	0.0018528573930106	0.00156708502485076	0.0019811980022453	0.00157820491291804	0.00170535595784102	0.00159113967818354	0.00120582684080642	0.00162503688228059	0.00170216402388499	0.00122752659406008	0.00197966972102457
GABPA_top4_+-7	0.00115194389322482	0.00126111052944373	0.00132595154470421	0.00144030153722145	0.00169535035153057	0.00172879199594655	0.00174648641482301	0.00237890261908563	0.00104546718560976	0.00145852128888857	0.0014513574643371	0.00117526732812302	0.00187490582934685
GABPA_top4_+-9	0.000754027923395615	0.00137556877623936	0.00070974804164012	0.00118785218279383	0.00170033506573343	0.0017542308123599	0.00142709146823139	0.00143591592742919	0.00117817349094177	0.0012785655305921	0.00121124728337926	0.00159655183843805	0.00134667425397218
GABPA_top4_+-11	0.00105905304088759	0.00131870545173478	0.00107433056907943	0.0011572792590956	0.00129050313712999	0.00154053781825604	0.00128341970357967	0.00129553610944228	0.00135954217396817	0.00108780676072904	0.00141926832856697	0.00123808421849897	0.00133258636626796
GABPA_top4_+-13	0.00102527525504234	0.00160459789238378	0.000795055778696913	0.00136461231927538	0.00144993223972706	0.00178948290504153	0.0012065463347505	0.00125381912497109	0.00132030072983827	0.00134130851570591	0.00210423690952575	0.00106229593689593	0.00130591205481891
HNF4A_top1_+-0	0.00111629992924636	0.00162903328163111	0.00150123634919149	0.00172106664979638	0.0024469944810931	0.00206937253542354	0.00153316103296816	0.00468320064252817	0.00144077219982499	0.00124270941090166	0.00226321942144943	0.0014035493731952	0.00144893453110574
HNF4A_top1_+-1	0.00154518786768634	0.00224023286618387	0.00262115063702584	0.00218731663689653	0.00646480321053975	0.002774836902528	0.00224004318439172	0.0481765491652705	0.00206474721173567	0.0013827030631043	0.00269410861671571	0.00272324231111256	0.00164531939560415
HNF4A_top1_+-3	0.001088106870649	0.00181658273802998	0.0020554992730936	0.00154150478282119	0.00307955191666112	0.00265572614086376	0.00173500824762906	0.0144466831436726	0.00171704718325041	0.00203229636520665	0.00221388825480002	0.00199384165189261	0.00167019769170696
HNF4A_top1_+-5	0.00127338334305946	0.00178698205200554	0.00147838547437273	0.00150803850919577	0.00230263569484954	0.00219927883327212	0.0017376089157958	0.00425681649271117	0.00190939751058466	0.00145249429759331	0.00242190929998773	0.0013200005361465	0.00147790249057487
HNF4A_top1_+-7	0.00141085547526176	0.00177975899927791	0.00129136569029672	0.00174539687059606	0.00210031373967605	0.00226925124086762	0.00153185559729315	0.00229546865014328	0.00191844434092325	0.00119867664327489	0.00256692260717676	0.0012782492454266	0.00164672422817451
HNF4A_top1_+-9	0.00161422561659443	0.00192939476945196	0.0016567997247675	0.00149573734642124	0.00211045742869913	0.00229650130876624	0.00202824026795625	0.00176722192117347	0.00154561574830302	0.00105547900170269	0.00169859856435498	0.00124077241617209	0.00149373365001732
HNF4A_top1_+-11	0.00186673289516999	0.00169921592588997	0.0011188960121137	0.00146680397147773	0.00202690268972166	0.00210847237214986	0.00157759279599172	0.00156426662647979	0.0017180831736156	0.00104441028417753	0.0021645570881506	0.00155229463221008	0.00104223619311728
HNF4A_top1_+-13	0.00114337555021015	0.00199227782039297	0.00199186761945891	0.00146960784835867	0.00235323796622009	0.00240557355308807	0.00187901121089522	0.00122413125943624	0.00190581625786794	0.00114082481791917	0.00217852629288526	0.00170490621719428	0.00159225204142198
HNF4A_top2_+-0	0.00128175223400174	0.00157032741441452	0.00129574853452157	0.00155000134364619	0.00154612302482905	0.00161352897832699	0.00136579019358134	0.00345945431489789	0.00124825257899781	0.000945291074148411	0.00151109237619117	0.00129126869722143	0.00104671207446453
HNF4A_top2_+-1	0.00172848168160583	0.00206173923089478	0.00217937381749684	0.00175479880933633	0.00337284759524393	0.00215150124854036	0.00173506849778802	0.0159861216686678	0.00145619098051956	0.00141017169652299	0.00253185327864739	0.00182161597263774	0.00156278150610183
HNF4A_top2_+-3	0.00087774303568584	0.0016395676052771	0.00144596849272061	0.00163573388645451	0.00248736593313187	0.00201442191747801	0.00133902110454746	0.007354507084718	0.00140004094758455	0.00139086520660112	0.00196308169525213	0.0017418335327661	0.00146553197714761
HNF4A_top2_+-5	0.00135966935119887	0.0015446627805201	0.00104846827923579	0.00112771377007824	0.00211039934182668	0.00174464277716576	0.00131567617577859	0.00157028118594795	0.00133786864056821	0.00103565575750371	0.00167334771425948	0.00136570552306458	0.00155680692865013
HNF4A_top2_+-7	0.000987375468752659	0.0014490667232963	0.000845614531749488	0.00137050547107974	0.00167265774669163	0.00165602607694973	0.00102511972089312	0.00138818438348985	0.00145709089331908	0.000906171374282614	0.00182221911436391	0.00141577968647856	0.00143074829506056
HNF4A_top2_+-9	0.00103433956252719	0.00140901454932461	0.000639827627076312	0.00103886832939139	0.00159672529619959	0.00161111397634663	0.00132884375274342	0.00139701375678911	0.00146748320071606	0.00111821877265059	0.00130990961667809	0.00131154054613005	0.00116592207627204
HNF4A_top2_+-11	0.00126052703473355	0.00144192259936108	0.00112140010882448	0.00142391570945203	0.0016321120340355	0.00161715148129755	0.00115147659783754	0.0017820658539409	0.00169391890923357	0.00109720927364852	0.00214672979050053	0.00161179533458575	0.00137946977756706
HNF4A_top2_+-13	0.00138554596610325	0.00166863723829206	0.000985627455235786	0.00121624353558137	0.00179157018006879	0.00191719944198388	0.0012395047732804	0.00130756522837859	0.00154594495876593	0.00122814724242406	0.00226380468822022	0.00115485612113954	0.00133989484058827
HNF4A_top3_+-0	0.00130581393977766	0.00121827797845184	0.000886301474044739	0.0013455741843616	0.00174088077838956	0.00161790850013945	0.00157801378564771	0.00305674347114758	0.00119913749152809	0.000930048199700653	0.00149355771192648	0.00156441044540803	0.00119665975371479
HNF4A_top3_+-1	0.00105577673634999	0.00166093276241075	0.00172676887713788	0.00134538400530969	0.00266195248239112	0.00174441753609162	0.00162442652424703	0.0129177340103899	0.00126524696275612	0.0011598266787156	0.0028819074382649	0.00180044118149658	0.00159976956226151
HNF4A_top3_+-3	0.00107043717920258	0.00119838860428001	0.00158806306636231	0.00145751375248446	0.00221908095587207	0.00170712895085057	0.00134968019959296	0.00714873697619322	0.00114595239682335	0.00126309166161537	0.00126057845002867	0.0013325709462394	0.00142052315931697
HNF4A_top3_+-5	0.0010503828975312	0.00141861595868776	0.00110139751943386	0.00148772217907683	0.00155110773903191	0.00138360669358298	0.0013071548201189	0.00160316879711986	0.00109153943040391	0.00123459225163408	0.0016807712667049	0.00118557847624337	0.00142128420370105
HNF4A_top3_+-7	0.00131212555666325	0.001462817030147	0.00118865329708077	0.00150869233415747	0.00184709907876974	0.0014399180808655	0.00140571725890369	0.00120890239486286	0.00152960738349781	0.00100883368651022	0.00139132991909764	0.00107304186630304	0.00120773333278117
HNF4A_top3_+-9	0.00108271505565167	0.0013236747001152	0.00074085129666079	0.00101654343361571	0.00154858633849425	0.00147962166808691	0.00122806867001827	0.00150450596360412	0.00121625501141533	0.00100151040921734	0.00150396145713114	0.00108698251910481	0.00137794101717055
HNF4A_top3_+-11	0.00125810879549825	0.00143532170057533	0.000802957356260735	0.00120471556736781	0.00162457687585875	0.00169089966021042	0.0011175344100729	0.00128952154997411	0.00119110493789902	0.00112490629849318	0.00139132991909764	0.00105528985821471	0.00107985172541318
HNF4A_top3_+-13	0.00128306626907392	0.00153672310717372	0.00122020980693947	0.00113071511158003	0.0016979588823769	0.0014855872003105	0.00114577592146046	0.00103883471134108	0.00152526176542146	0.00114854165660235	0.00136309887624292	0.00120373237596125	0.00112998831843483
HNF4A_top4_+-0	0.00147733820694375	0.00149626662591142	0.00171976754441209	0.0013667682057315	0.0022318331757415	0.00168508739633364	0.0021402851902875	0.00366522442342267	0.00141591886396276	0.00115184915425143	0.00154645433810592	0.0016258431277454	0.00160703228006852
HNF4A_top4_+-1	0.00158740613508031	0.00188981381227033	0.00157099363415857	0.00170291137818259	0.00228997060528879	0.00195947129953248	0.00195230788002341	0.00625911145613832	0.0015781817838022	0.00118897466644088	0.00205876383579174	0.00156997164021401	0.00160331177587974
HNF4A_top4_+-3	0.00190705675911785	0.00156955858518335	0.00122297983452962	0.00122235450250802	0.00186237269917683	0.00183681000762501	0.0015675460995666	0.00368646784746423	0.00134398958218972	0.0012743360352763	0.00183975377862859	0.00112089503781863	0.00178940785742232
HNF4A_top4_+-5	0.000969890152171069	0.00171024292444129	0.00178914086761718	0.00106736886178091	0.0019154673276488	0.00174660729699785	0.00126649734220191	0.000988288353570641	0.00100013147933455	0.00139590742387306	0.00194881985713208	0.0010561552017269	0.00139352317090503
HNF4A_top4_+-7	0.00104903726852843	0.00137618455827744	0.00089280210237715	0.000988679617871016	0.00170801544109131	0.00180593743675583	0.00153110339821014	0.00205361118480951	0.00117910032676252	0.0010893067991505	0.00201627095481696	0.00142768179830192	0.0014514873185094
HNF4A_top4_+-9	0.000835152815236668	0.00146386011862248	0.00159843558151302	0.00148522923765739	0.00164474808016002	0.00176426932970233	0.00141725068804897	0.000976259234634315	0.00133072639350745	0.00112850221358085	0.00201299812867234	0.00114347879273148	0.00127088357117675
HNF4A_top4_+-11	0.0015606632709948	0.00172946651202439	0.000948758336282767	0.000880530403404196	0.00152328520280898	0.00187356681509829	0.00125356958293746	0.0014688035386011	0.00136901646714415	0.00091850832267147	0.00222815009292008	0.00135251223148647	0.00113838182971102
HNF4A_top4_+-13	0.0008066431234597	0.00162672102778095	0.00121193323237563	0.00136754862646153	0.00180930711414109	0.00190761140678974	0.00130327510031938	0.00181495346511282	0.00129411586431029	0.00107610562561586	0.00166323660244022	0.00144944542658805	0.00116502308604957
JUND_top1_+-0	0.00605669258578695	0.00319729315500816	0.00103958158507522	0.00241357092296972	0.00172824473226504	0.00174924754005236	0.00160582556051312	0.00246873607930212	0.00544790187185391	0.00163586557906048	0.00217852629288526	0.00190928616826596	0.00140464323706464
JUND_top1_+-1	0.0123606823308898	0.00534678343707983	0.00167456649916793	0.00401195168634603	0.00224959915325002	0.002578283486253	0.00220374903975368	0.0024330336542991	0.0226892627614886	0.00227403351190648	0.00263408107147624	0.00292666975578873	0.00248344718625964
JUND_top1_+-3	0.0184130196214204	0.00249553474910921	0.00182048551007259	0.00513045284961858	0.00190283128152428	0.00271000103558686	0.00219753897082635	0.00153739357477604	0.0255653674881294	0.00249844266224185	0.00245072560961324	0.00253126488640682	0.00209352563799191
JUND_top1_+-5	0.00862988503619365	0.00189271846628892	0.00167260949381587	0.00276519842139269	0.00239366750513131	0.00226842224929838	0.00193824615344441	0.00161199817041912	0.00614756181836817	0.00204027196776512	0.00182549194050854	0.00168185572998419	0.00166742149717339
JUND_top1_+-7	0.00283953636444207	0.00165290704167726	0.0017258444379379	0.00195311067821784	0.0020421182232563	0.00230510708404435	0.00184701983952616	0.00228062471737586	0.00404736113527928	0.00148984638173883	0.00168404409284952	0.00169956462859122	0.00169327325881694
JUND_top1_+-9	0.00185407852961974	0.00170551787612046	0.00131164317532865	0.00149616171648289	0.002252033423479	0.00227906451713591	0.00199091951397206	0.00208969854161849	0.00193179495444208	0.00129758904493775	0.00262367732627159	0.0019334033672164	0.00173682800268561
JUND_top1_+-11	0.00123053069605156	0.00183390860503274	0.00122457472164041	0.0013542466290389	0.00222922464489515	0.00215391625052073	0.00186740533459167	0.00188072868745664	0.00183791042210045	0.00135008750989939	0.00192444690719276	0.0020752621626664	0.00201725713319229
JUND_top1_+-13	0.00171878107506224	0.00206638725919078	0.00159946047115438	0.0014215971768896	0.00223435457627916	0.00212734190584453	0.00186096250376835	0.00214344464502599	0.00199069864232649	0.00139244112608295	0.00224211929765474	0.00180518125419833	0.00142904331564286
JUND_top2_+-0	0.00183046849634378	0.00166913330841936	0.00125726659893384	0.00118994238828425	0.00129047409369376	0.00152551602860606	0.00132936368927132	0.00202392331927466	0.00162829585435067	0.00141302847140331	0.00144095371913245	0.00169795379197058	0.0012741585094869
JUND_top2_+-1	0.00407385150046756	0.00232854287074265	0.00195405315695376	0.00198609053660565	0.00203440880446218	0.0016710478665997	0.00218667175889699	0.00146278897913294	0.00385837257110628	0.00169981507131748	0.00191760862151813	0.00239124437412526	0.00149273065023165
JUND_top2_+-3	0.00362152564429603	0.00177631293712489	0.00156184762303935	0.00173262974033146	0.00162959063349784	0.00185869829379514	0.001792091617861	0.00159113967818354	0.00329849140533483	0.00138864751426691	0.00172326414767968	0.00192369488594886	0.00196984056497972
JUND_top2_+-5	0.00221198923559634	0.00160863247641031	0.00107377451295877	0.00133294703136346	0.00188515243432444	0.00188715586268394	0.00170532357958863	0.00133725309391344	0.0020488753467926	0.00155223427870184	0.00201270549528694	0.00131718652118564	0.00160858593868686
JUND_top2_+-7	0.000898515046375254	0.00147098563742482	0.00129315721521083	0.00142574103812868	0.00203953873584619	0.00164138279672072	0.00138029961426872	0.00137014070508537	0.00209271133453752	0.00140796224499779	0.00153605059290127	0.00148842123513634	0.00127684393066956
JUND_top2_+-9	0.00124268767545543	0.00147806888760889	0.00147090101769478	0.00147955518699311	0.00171311632903908	0.00172818824545147	0.00142053557449632	0.00145677441966478	0.0014525428054317	0.00105145371595382	0.00153605059290127	0.00116785576571308	0.00185502031901314
JUND_top2_+-11	0.00121274115745207	0.00163093348908497	0.00108996824376911	0.00125459107983882	0.00153096557816687	0.00164779881109259	0.00126626546076534	0.00160598361095096	0.00158612636220285	0.00101939273186566	0.00164213647864553	0.00125682657633716	0.0014725404567788
JUND_top2_+-13	0.00106484163880164	0.00150493235837717	0.000947616704009998	0.00116602932224929	0.0018674735871246	0.00173022473801088	0.00141955514565228	0.00240014604312719	0.00158779142499452	0.001136183533547	0.00151465783572118	0.00123355316303559	0.00130344670252802
JUND_top3_+-0	0.00181473254627569	0.00158007085476605	0.00169929377065953	0.00119506526255854	0.00134107636506431	0.00133907310240082	0.00126927376223328	0.00176722192117347	0.00116730695082659	0.00103524729603828	0.00137706808097758	0.00134210198287901	0.00121272770093739
JUND_top3_+-1	0.00284448397132162	0.00218871257699049	0.00198459139109181	0.00157724069590058	0.00185982225520294	0.00169769418400323	0.00129379054555891	0.00178808041340907	0.00220898556172759	0.00131937519607283	0.00136993716191755	0.00214524733990018	0.00166994349016119
JUND_top3_+-3	0.00230857533676518	0.00147551084635712	0.00208136817685796	0.00125177266776046	0.00168781519335382	0.00190497116373523	0.00150933422800975	0.00163567147648581	0.00207600593197495	0.00117552150658393	0.00139103728571225	0.0013397414204746	0.00170777324979229
JUND_top3_+-5	0.00164666791477829	0.00144889488337302	0.001015416983625	0.00109349432922417	0.00153096557816687	0.00154453883064754	0.00104807883210141	0.00165371515489031	0.0015816562366394	0.00103804025363805	0.00179042261197917	0.00108127998064479	0.00127240472182208
JUND_top3_+-7	0.00142207311542631	0.0014595079586322	0.00126214779671083	0.00124662560921819	0.00156641040287523	0.00168070787452118	0.00123857874693319	0.00104484927080924	0.001529251442888	0.00100211613340064	0.00151465783572118	0.00107652594681361	0.00166440074596241
JUND_top3_+-9	0.00125788819351985	0.00123942120737541	0.00195770549985802	0.00110283607141151	0.00154099309344505	0.00176306182871214	0.00116678989193021	0.000889625520054897	0.0011417578745999	0.000814909602840356	0.00159251267861071	0.00112866179404926	0.000966477636341318
JUND_top3_+-11	0.00105833833005106	0.00133943615744384	0.00118147090523434	0.0012201454582501	0.00149804215399616	0.00157858342233899	0.00137454840134213	0.00140302831625728	0.0012217131619553	0.000957463742529339	0.00120411636431923	0.00115517718342931	0.00114900062534268
JUND_top3_+-13	0.000703404898193795	0.00144741950290041	0.0011315620448231	0.00140808453451634	0.00156380187202888	0.00161171772684172	0.00137626411509383	0.00178808041340907	0.00145091939617181	0.00091877789190756	0.00156042354284059	0.00116855554188118	0.00127577014653394
JUND_top4_+-0	0.00151356508526951	0.00186779803094311	0.00184262381309467	0.00198222426330539	0.001566381359439	0.00138096645052846	0.00127624697142693	0.00192526048575892	0.00151273258187808	0.00128753848307909	0.000872182135737188	0.00151680283717919	0.00160566435750083
JUND_top4_+-1	0.00243561464906878	0.0018703338410173	0.0025469435655991	0.00183087609892074	0.00162454783242252	0.00184865977645271	0.00165374587342339	0.00176402217553641	0.00222737791932978	0.00135306959254631	0.00203380561908163	0.00178177100446109	0.00186669939578712
JUND_top4_+-3	0.00204399574326425	0.00159041627516609	0.00193272787616974	0.00125001645054457	0.00149044890894696	0.0018783248463317	0.00139551924853364	0.0019461189779945	0.00225815958952239	0.00119738825447414	0.0018433192381586	0.00147826684838609	0.00143033833898974
JUND_top4_+-5	0.00193512401001867	0.00144998363933218	0.00159375728637737	0.00136915882646752	0.00194592743815431	0.00160205771892024	0.00119533242397684	0.00185065589011583	0.0015729887662487	0.00112990909666537	0.00186056126903789	0.00122525617656794	0.00151086271532328
JUND_top4_+-7	0.00100952799045266	0.00138327686305582	0.00147265276956427	0.00113550690333557	0.00166251405766854	0.00156559812524843	0.00129309566382169	0.00104766408464035	0.00167810401779889	0.00139184383565906	0.00174050617855896	0.000921742562346207	0.00146917098701514
JUND_top4_+-9	0.000936903393122596	0.0013407367322235	0.0011925715708644	0.000890386319620413	0.00143981759414018	0.00184405501356611	0.00109177673976597	0.00116718541039167	0.00137589216756639	0.000911428722862781	0.00162074372146543	0.00129489222353995	0.00120599311141763
JUND_top4_+-11	0.00150062097453623	0.00128445235493331	0.000612557774080542	0.000934787871543304	0.00174088077838956	0.00154514258114263	0.00136811255633389	0.00121811669996808	0.00139726024229381	0.000969363591307886	0.00141926832856697	0.00103207219469012	0.00105122548498596
JUND_top4_+-13	0.00113009066821934	0.00166125635259188	0.00158377405865814	0.00117056050294933	0.00153595029236973	0.00177672284902512	0.00133834296224813	0.000991103167401743	0.00123967805052295	0.00104786505414595	0.00169146764529494	0.00113462488846379	0.0016423764855792
MAX_top1_+-0	0.00265470653464085	0.00147821220869774	0.00108541565602682	0.00142226417224572	0.00176377668728209	0.00172879199594655	0.00146362352610674	0.00113148298538866	0.00131159628721098	0.00408743277061538	0.00147929587380643	0.00172505080112903	0.00140086873405937
MAX_top1_+-1	0.00915663733612648	0.00209709355505016	0.0021380611769222	0.00186917159986971	0.00203950969240996	0.00220063960260911	0.00200588141946936	0.0014150574351936	0.00217249633149986	0.0150002895769502	0.00218565721194529	0.00194485221197675	0.00169117531117576
MAX_top1_+-3	0.00235710484195125	0.00178378381513898	0.00154676600447033	0.00154531657975619	0.002297563850338	0.00209443284241593	0.0017537218040065	0.00169261732553038	0.00164619729657549	0.0206763277941014	0.00174792973100439	0.00152953839706267	0.00166450455582048
MAX_top1_+-5	0.00130418402813408	0.00179950139470907	0.00148054538236614	0.00150035268424642	0.00192564006010812	0.00194769350343211	0.00158574965989203	0.00109859537421675	0.00141586235099634	0.00593119068840779	0.0019562434095775	0.00131205215639919	0.00147846975930324
MAX_top1_+-7	0.00120539103470605	0.00172101654250684	0.00107857745289775	0.00202375102935541	0.00203950969240996	0.00206930056269621	0.00142276049743721	0.00176722192117347	0.00153010235683468	0.00178158413325368	0.00205490574287633	0.00141205698152998	0.00117068943368753
MAX_top1_+-9	0.000980369058637469	0.00173256407320819	0.00100759366389919	0.00146218439277899	0.00183460824982636	0.00198875785999052	0.00176161908159638	0.00146278897913294	0.00142538493008755	0.00153769037582531	0.00188908494527801	0.00137351764377747	0.00119479900733207
MAX_top1_+-11	0.00117760251744634	0.00158757434698771	0.00103885343459587	0.00154268658652452	0.00188257294691433	0.00183462024671878	0.00139123849141036	0.00168660276606222	0.00146055441755978	0.00139719951105149	0.00189948869048265	0.00142168891985884	0.00102561696697604
MAX_top1_+-13	0.000783213105015832	0.00170606860798945	0.00135258708374131	0.00151792370465936	0.00186492314315071	0.00198113434462846	0.0017909054363742	0.00145997416530185	0.00147841347959954	0.00131962547925805	0.00146503403568637	0.00151230047831215	0.00161685418290159
MAX_top2_+-0	0.00224521705447847	0.00137828562698749	0.000978704380348001	0.00169792704598172	0.00154612302482905	0.0012703081957955	0.00126896251371546	0.00111343930698417	0.00127566561542225	0.00253561916012064	0.00139489537862765	0.00095734215454073	0.00100150883761819
MAX_top2_+-1	0.00651492323322147	0.00189014615776431	0.00132497304202817	0.00249784264230726	0.00168778614991759	0.00158763967976537	0.00181040536863725	0.00175237798840605	0.00146745465862247	0.00953243718192149	0.00261654640721156	0.001396177214717	0.00137545184518094
MAX_top2_+-3	0.00234392656647871	0.00149624780952878	0.00117169293099769	0.00197230857584297	0.00172323097462595	0.00195033374648662	0.00174430429727305	0.00163285666265471	0.00147689134431342	0.0116073737647982	0.00215029525003054	0.00149412161713477	0.00163253278201545
MAX_top2_+-5	0.00116662590224853	0.00153356775244336	0.00135755550411826	0.00126824240099085	0.00177374611568781	0.00157805164457122	0.00124574187274921	0.00153137901530787	0.00131080857159704	0.00315318622414684	0.00165254022385018	0.00129586571262533	0.00142460317655374
MAX_top2_+-7	0.00103107864196588	0.00151112617189042	0.000637785749965516	0.00122625370023468	0.00159165345168804	0.00178049862034248	0.00141754866441947	0.00128069217667484	0.00143760535871678	0.00173068599281816	0.00167007488811486	0.00116606507076766	0.00112491269939946
MAX_top2_+-9	0.00119917064620266	0.00148486089653348	0.000609787746490401	0.00135828138021203	0.00176116815643574	0.0016433473165528	0.00137257459624138	0.00102399077857366	0.00141070992783678	0.00113757711063301	0.00167364034764487	0.00112197203293974	0.00145323662336355
